Person,Count,Year,Place,filename
J. Smith,1,1843,MA,1843.MA-08.03.SALE.txt
B. Steward,1,1843,MA,1843.MA-08.03.SALE.txt
C. Caldwell,1,1843,MA,1843.MA-08.03.SALE.txt
Henry Jackson,13,1843,MI,1843.MI-10.26.DETR.txt
O. P. Hoyt,3,1843,MI,1843.MI-10.26.DETR.txt
Wm. Lambert,14,1843,MI,1843.MI-10.26.DETR.txt
Wm. C. Monroe,3,1843,MI,1843.MI-10.26.DETR.txt
F. Delany,1,1843,MI,1843.MI-10.26.DETR.txt
O.P. Hoyt,3,1843,MI,1843.MI-10.26.DETR.txt
W. C. Monroe,1,1843,MI,1843.MI-10.26.DETR.txt
W. R. Wilson,2,1843,MI,1843.MI-10.26.DETR.txt
Lambert,2,1843,MI,1843.MI-10.26.DETR.txt
Brooks,1,1843,MI,1843.MI-10.26.DETR.txt
M. J. Lightfoot,2,1843,MI,1843.MI-10.26.DETR.txt
A. Derrick,3,1843,MI,1843.MI-10.26.DETR.txt
J. W. Brooks,5,1843,MI,1843.MI-10.26.DETR.txt
A. Aray,2,1843,MI,1843.MI-10.26.DETR.txt
G. B. Blanks,4,1843,MI,1843.MI-10.26.DETR.txt
Marshall,5,1843,MI,1843.MI-10.26.DETR.txt
Richard Gordon,5,1843,MI,1843.MI-10.26.DETR.txt
W.C. Monroe,1,1843,MI,1843.MI-10.26.DETR.txt
William Dolerson,1,1843,MI,1843.MI-10.26.DETR.txt
William Lambert,1,1843,MI,1843.MI-10.26.DETR.txt
Willis R. Wilson,5,1843,MI,1843.MI-10.26.DETR.txt
Alford Derrick,2,1843,MI,1843.MI-10.26.DETR.txt
Madison J. Lightfoot,2,1843,MI,1843.MI-10.26.DETR.txt
Robert Allen,1,1843,MI,1843.MI-10.26.DETR.txt
George R. Sims,1,1843,MI,1843.MI-10.26.DETR.txt
Henry Bibb,4,1843,MI,1843.MI-10.26.DETR.txt
Othello P. Hoyt,1,1843,MI,1843.MI-10.26.DETR.txt
Jackson,5,1843,MI,1843.MI-10.26.DETR.txt
Calvin Hackett,2,1843,MI,1843.MI-10.26.DETR.txt
Henry Calvin,1,1843,MI,1843.MI-10.26.DETR.txt
A. R. West,1,1843,MI,1843.MI-10.26.DETR.txt
William Smith,1,1843,MI,1843.MI-10.26.DETR.txt
W. Hardy,1,1843,MI,1843.MI-10.26.DETR.txt
John Rigs,1,1843,MI,1843.MI-10.26.DETR.txt
Nelson Ockry,2,1843,MI,1843.MI-10.26.DETR.txt
Asher Aray,5,1843,MI,1843.MI-10.26.DETR.txt
Thomas Freeman,5,1843,MI,1843.MI-10.26.DETR.txt
Dolerson,1,1843,MI,1843.MI-10.26.DETR.txt
J.W. Brooks,2,1843,MI,1843.MI-10.26.DETR.txt
P. Hoyt,1,1843,MI,1843.MI-10.26.DETR.txt
Sharon,1,1843,MI,1843.MI-10.26.DETR.txt
William Hardy,1,1843,MI,1843.MI-10.26.DETR.txt
George W. Tucker,1,1843,MI,1843.MI-10.26.DETR.txt
Almond Goff,3,1843,MI,1843.MI-10.26.DETR.txt
H. Jackson,4,1843,MI,1843.MI-10.26.DETR.txt
H. Bibb,3,1843,MI,1843.MI-10.26.DETR.txt
Wm. Dolerson,2,1843,MI,1843.MI-10.26.DETR.txt
R. Allen,2,1843,MI,1843.MI-10.26.DETR.txt
Ockry,1,1843,MI,1843.MI-10.26.DETR.txt
R. Gordon,6,1843,MI,1843.MI-10.26.DETR.txt
Jabez M. Fitch,1,1843,MI,1843.MI-10.26.DETR.txt
Clarkson,1,1843,MI,1843.MI-10.26.DETR.txt
Lovejoy,3,1843,MI,1843.MI-10.26.DETR.txt
John Riggs,2,1843,MI,1843.MI-10.26.DETR.txt
J. Anderson,1,1843,MI,1843.MI-10.26.DETR.txt
J. Brooks,1,1843,MI,1843.MI-10.26.DETR.txt
La Fayette,1,1843,MI,1843.MI-10.26.DETR.txt
Green,1,1843,MI,1843.MI-10.26.DETR.txt
Perry,1,1843,MI,1843.MI-10.26.DETR.txt
Lycurgus,2,1843,MI,1843.MI-10.26.DETR.txt
Napoleon,1,1843,MI,1843.MI-10.26.DETR.txt
Herodotus,2,1843,MI,1843.MI-10.26.DETR.txt
Calvin Hacket,1,1843,MI,1843.MI-10.26.DETR.txt
Calhoun,1,1843,MI,1843.MI-10.26.DETR.txt
John Smith,1,1843,MI,1843.MI-10.26.DETR.txt
Samuel Dickerson,1,1843,MI,1843.MI-10.26.DETR.txt
Henry Powers,1,1843,MI,1843.MI-10.26.DETR.txt
Jefferson Fitzgerald,1,1843,MI,1843.MI-10.26.DETR.txt
Gordon,1,1843,MI,1843.MI-10.26.DETR.txt
Wm. Smith,1,1843,MI,1843.MI-10.26.DETR.txt
Bibb,3,1843,MI,1843.MI-10.26.DETR.txt
Frederick Douglass,2,1843,MI,1843.MI-10.26.DETR.txt
William Wilberforce,1,1843,MI,1843.MI-10.26.DETR.txt
Thomas Clarkson,2,1843,MI,1843.MI-10.26.DETR.txt
Granville Sharpe,1,1843,MI,1843.MI-10.26.DETR.txt
Wilberforce,1,1843,MI,1843.MI-10.26.DETR.txt
Elijah P. Lovejoy,1,1843,MI,1843.MI-10.26.DETR.txt
John,1,1843,MI,1843.MI-10.26.DETR.txt
Nathanael Greene,1,1843,MI,1843.MI-10.26.DETR.txt
Christopher Greene,1,1843,MI,1843.MI-10.26.DETR.txt
Andrew Jackson,1,1843,MI,1843.MI-10.26.DETR.txt
Philip S. Foner,1,1843,MI,1843.MI-10.26.DETR.txt
Pindar,1,1843,MI,1843.MI-10.26.DETR.txt
Pythagoras,1,1843,MI,1843.MI-10.26.DETR.txt
Plato,1,1843,MI,1843.MI-10.26.DETR.txt
Socrates,1,1843,MI,1843.MI-10.26.DETR.txt
Strabo,1,1843,MI,1843.MI-10.26.DETR.txt
Apollonius Rhodius,1,1843,MI,1843.MI-10.26.DETR.txt
Rhodes,1,1843,MI,1843.MI-10.26.DETR.txt
Theo,7,1843,NY,1843.NY-08.15.BUFF.txt
S. Wright,12,1843,NY,1843.NY-08.15.BUFF.txt
A. J. Gorden,1,1843,NY,1843.NY-08.15.BUFF.txt
N. Y.,13,1843,NY,1843.NY-08.15.BUFF.txt
Henry Highland Garnit,1,1843,NY,1843.NY-08.15.BUFF.txt
Samuel H. Davis,1,1843,NY,1843.NY-08.15.BUFF.txt
James Fountain,4,1843,NY,1843.NY-08.15.BUFF.txt
Davis,3,1843,NY,1843.NY-08.15.BUFF.txt
Henry Thomas,1,1843,NY,1843.NY-08.15.BUFF.txt
A.H. Francis,2,1843,NY,1843.NY-08.15.BUFF.txt
J.H. Townsend,4,1843,NY,1843.NY-08.15.BUFF.txt
R. Allen,4,1843,NY,1843.NY-08.15.BUFF.txt
Ware,1,1843,NY,1843.NY-08.15.BUFF.txt
J.W. Duffin,1,1843,NY,1843.NY-08.15.BUFF.txt
Robert Banks,6,1843,NY,1843.NY-08.15.BUFF.txt
F. Douglass,11,1843,NY,1843.NY-08.15.BUFF.txt
D. Lewis,4,1843,NY,1843.NY-08.15.BUFF.txt
N. W. Jones,7,1843,NY,1843.NY-08.15.BUFF.txt
W. W. Brown,6,1843,NY,1843.NY-08.15.BUFF.txt
Chas,2,1843,NY,1843.NY-08.15.BUFF.txt
B. Ray,3,1843,NY,1843.NY-08.15.BUFF.txt
H. H. Garnit,15,1843,NY,1843.NY-08.15.BUFF.txt
R. Francis,5,1843,NY,1843.NY-08.15.BUFF.txt
Charles B. Ray,7,1843,NY,1843.NY-08.15.BUFF.txt
Frederic Douglass,7,1843,NY,1843.NY-08.15.BUFF.txt
C.L. Remond,2,1843,NY,1843.NY-08.15.BUFF.txt
A.G. Beman,1,1843,NY,1843.NY-08.15.BUFF.txt
Amos G. Beman,1,1843,NY,1843.NY-08.15.BUFF.txt
F. Piere,2,1843,NY,1843.NY-08.15.BUFF.txt
W. W. Matthews,2,1843,NY,1843.NY-08.15.BUFF.txt
H. Johnson,1,1843,NY,1843.NY-08.15.BUFF.txt
W. Duffin,1,1843,NY,1843.NY-08.15.BUFF.txt
A. H. Francis,4,1843,NY,1843.NY-08.15.BUFF.txt
David Lewis,3,1843,NY,1843.NY-08.15.BUFF.txt
C. Lennox Remond,2,1843,NY,1843.NY-08.15.BUFF.txt
M. C. Munro,1,1843,NY,1843.NY-08.15.BUFF.txt
Townsend,4,1843,NY,1843.NY-08.15.BUFF.txt
N. W.Jones,1,1843,NY,1843.NY-08.15.BUFF.txt
Weir,6,1843,NY,1843.NY-08.15.BUFF.txt
Morris,2,1843,NY,1843.NY-08.15.BUFF.txt
C. B. Ray,11,1843,NY,1843.NY-08.15.BUFF.txt
C. L. Remond,7,1843,NY,1843.NY-08.15.BUFF.txt
James N. Gloucester,3,1843,NY,1843.NY-08.15.BUFF.txt
Fred,1,1843,NY,1843.NY-08.15.BUFF.txt
Douglass,6,1843,NY,1843.NY-08.15.BUFF.txt
A. G. Beman,4,1843,NY,1843.NY-08.15.BUFF.txt
N. Y. City,1,1843,NY,1843.NY-08.15.BUFF.txt
J. H. Townsend,3,1843,NY,1843.NY-08.15.BUFF.txt
Wm. P. Mcintire,3,1843,NY,1843.NY-08.15.BUFF.txt
John Wendall,1,1843,NY,1843.NY-08.15.BUFF.txt
T. Woodson,5,1843,NY,1843.NY-08.15.BUFF.txt
B. S. Anderson,2,1843,NY,1843.NY-08.15.BUFF.txt
James W. Duffin,2,1843,NY,1843.NY-08.15.BUFF.txt
Jason Jeffrey,2,1843,NY,1843.NY-08.15.BUFF.txt
Noah Palk,1,1843,NY,1843.NY-08.15.BUFF.txt
H. W. Johnson,3,1843,NY,1843.NY-08.15.BUFF.txt
James Sharpe,3,1843,NY,1843.NY-08.15.BUFF.txt
Ralph Francis,1,1843,NY,1843.NY-08.15.BUFF.txt
J. P. Morris,3,1843,NY,1843.NY-08.15.BUFF.txt
R. H. Johnson,6,1843,NY,1843.NY-08.15.BUFF.txt
Wm. Sanders,1,1843,NY,1843.NY-08.15.BUFF.txt
David Wycoff,1,1843,NY,1843.NY-08.15.BUFF.txt
Harrison Powell,1,1843,NY,1843.NY-08.15.BUFF.txt
James P. Jackson,1,1843,NY,1843.NY-08.15.BUFF.txt
John Granbia,1,1843,NY,1843.NY-08.15.BUFF.txt
Phelps,1,1843,NY,1843.NY-08.15.BUFF.txt
Wm. Johnson,1,1843,NY,1843.NY-08.15.BUFF.txt
Albert Outley,1,1843,NY,1843.NY-08.15.BUFF.txt
Sampson Talbot,2,1843,NY,1843.NY-08.15.BUFF.txt
K. B. Dunlap,1,1843,NY,1843.NY-08.15.BUFF.txt
J. F. Platt,3,1843,NY,1843.NY-08.15.BUFF.txt
Penn Yan,1,1843,NY,1843.NY-08.15.BUFF.txt
Uriah Lett,1,1843,NY,1843.NY-08.15.BUFF.txt
George Weir,2,1843,NY,1843.NY-08.15.BUFF.txt
Abner H. Francis,1,1843,NY,1843.NY-08.15.BUFF.txt
S. H. Davis,4,1843,NY,1843.NY-08.15.BUFF.txt
Jermin W. Loguen,1,1843,NY,1843.NY-08.15.BUFF.txt
J. H. Malvin,1,1843,NY,1843.NY-08.15.BUFF.txt
H. Robinson,1,1843,NY,1843.NY-08.15.BUFF.txt
David Jenkins,1,1843,NY,1843.NY-08.15.BUFF.txt
J. M. Cordozer,1,1843,NY,1843.NY-08.15.BUFF.txt
A. M. Sumner,6,1843,NY,1843.NY-08.15.BUFF.txt
W. H. Yancy,8,1843,NY,1843.NY-08.15.BUFF.txt
Wm. Watson,2,1843,NY,1843.NY-08.15.BUFF.txt
R. Banks,5,1843,NY,1843.NY-08.15.BUFF.txt
W. C. Munro,6,1843,NY,1843.NY-08.15.BUFF.txt
Robert Allen,1,1843,NY,1843.NY-08.15.BUFF.txt
Henry Jackson,1,1843,NY,1843.NY-08.15.BUFF.txt
G. W. Tucker,4,1843,NY,1843.NY-08.15.BUFF.txt
Nimrod W. Jones,1,1843,NY,1843.NY-08.15.BUFF.txt
Luke Dod,1,1843,NY,1843.NY-08.15.BUFF.txt
Thomas Pollock,2,1843,NY,1843.NY-08.15.BUFF.txt
Joseph Roxbury,2,1843,NY,1843.NY-08.15.BUFF.txt
H.H. Garnit,5,1843,NY,1843.NY-08.15.BUFF.txt
R.H. Johnson,1,1843,NY,1843.NY-08.15.BUFF.txt
W.C. Munro,1,1843,NY,1843.NY-08.15.BUFF.txt
C.B. Ray,4,1843,NY,1843.NY-08.15.BUFF.txt
E.B. Dunlap,1,1843,NY,1843.NY-08.15.BUFF.txt
J. Sharpe,3,1843,NY,1843.NY-08.15.BUFF.txt
Wright,6,1843,NY,1843.NY-08.15.BUFF.txt
N.W.,1,1843,NY,1843.NY-08.15.BUFF.txt
Jones,1,1843,NY,1843.NY-08.15.BUFF.txt
S.H. Davis,1,1843,NY,1843.NY-08.15.BUFF.txt
J. H. Platt,1,1843,NY,1843.NY-08.15.BUFF.txt
J. Jeffrey,2,1843,NY,1843.NY-08.15.BUFF.txt
J. N. Gloucester,5,1843,NY,1843.NY-08.15.BUFF.txt
S. Talbot,5,1843,NY,1843.NY-08.15.BUFF.txt
Charles Lennox Remond,1,1843,NY,1843.NY-08.15.BUFF.txt
W. P. Mcintire,3,1843,NY,1843.NY-08.15.BUFF.txt
B.S. Anderson,1,1843,NY,1843.NY-08.15.BUFF.txt
J. Fountain,2,1843,NY,1843.NY-08.15.BUFF.txt
J. W. Duffin,1,1843,NY,1843.NY-08.15.BUFF.txt
W. Sanders,1,1843,NY,1843.NY-08.15.BUFF.txt
W. Johnson,2,1843,NY,1843.NY-08.15.BUFF.txt
A. Outley,2,1843,NY,1843.NY-08.15.BUFF.txt
E. B. Dunlap,5,1843,NY,1843.NY-08.15.BUFF.txt
U. Lett,2,1843,NY,1843.NY-08.15.BUFF.txt
J. W. Loguen,1,1843,NY,1843.NY-08.15.BUFF.txt
H. Jackson,2,1843,NY,1843.NY-08.15.BUFF.txt
J. Wandall,2,1843,NY,1843.NY-08.15.BUFF.txt
G. Weir,3,1843,NY,1843.NY-08.15.BUFF.txt
J. Malvin,1,1843,NY,1843.NY-08.15.BUFF.txt
D. Jenkins,5,1843,NY,1843.NY-08.15.BUFF.txt
T. S. Wright,3,1843,NY,1843.NY-08.15.BUFF.txt
N. Polk,1,1843,NY,1843.NY-08.15.BUFF.txt
H. Powell,1,1843,NY,1843.NY-08.15.BUFF.txt
J. P. Jackson,1,1843,NY,1843.NY-08.15.BUFF.txt
J. Granbia,1,1843,NY,1843.NY-08.15.BUFF.txt
R. Robertson,1,1843,NY,1843.NY-08.15.BUFF.txt
A. M. Summer,1,1843,NY,1843.NY-08.15.BUFF.txt
W. Watson,3,1843,NY,1843.NY-08.15.BUFF.txt
Garnit,10,1843,NY,1843.NY-08.15.BUFF.txt
Ray,3,1843,NY,1843.NY-08.15.BUFF.txt
Nat Turner,1,1843,NY,1843.NY-08.15.BUFF.txt
Mcintosh,1,1843,NY,1843.NY-08.15.BUFF.txt
Madison Washington,1,1843,NY,1843.NY-08.15.BUFF.txt
Wm. C. Munro,3,1843,NY,1843.NY-08.15.BUFF.txt
Sharpe,4,1843,NY,1843.NY-08.15.BUFF.txt
H. H. Garnis,1,1843,NY,1843.NY-08.15.BUFF.txt
S. N. Davis,1,1843,NY,1843.NY-08.15.BUFF.txt
Christ,1,1843,NY,1843.NY-08.15.BUFF.txt
T. T. Tatum,1,1843,NY,1843.NY-08.15.BUFF.txt
Dod,1,1843,NY,1843.NY-08.15.BUFF.txt
W.W. Brown,1,1843,NY,1843.NY-08.15.BUFF.txt
L. Remond,1,1843,NY,1843.NY-08.15.BUFF.txt
P. Harris,1,1843,NY,1843.NY-08.15.BUFF.txt
O. D. Jenkins,1,1843,NY,1843.NY-08.15.BUFF.txt
C. Munro,3,1843,NY,1843.NY-08.15.BUFF.txt
Henry Johnson,1,1843,NY,1843.NY-08.15.BUFF.txt
Geo,1,1843,NY,1843.NY-08.15.BUFF.txt
Munro,4,1843,NY,1843.NY-08.15.BUFF.txt
Sumner,10,1843,NY,1843.NY-08.15.BUFF.txt
Malvin,3,1843,NY,1843.NY-08.15.BUFF.txt
Watson,2,1843,NY,1843.NY-08.15.BUFF.txt
Jenkins,1,1843,NY,1843.NY-08.15.BUFF.txt
Outley,1,1843,NY,1843.NY-08.15.BUFF.txt
Remond,3,1843,NY,1843.NY-08.15.BUFF.txt
Brown,2,1843,NY,1843.NY-08.15.BUFF.txt
Johnson,2,1843,NY,1843.NY-08.15.BUFF.txt
Lewis,1,1843,NY,1843.NY-08.15.BUFF.txt
Garmit,1,1843,NY,1843.NY-08.15.BUFF.txt
W. P. Mclntire,1,1843,NY,1843.NY-08.15.BUFF.txt
John Wandall,1,1843,NY,1843.NY-08.15.BUFF.txt
W. C. Munto,1,1843,NY,1843.NY-08.15.BUFF.txt
W. Brown,1,1843,NY,1843.NY-08.15.BUFF.txt
A. N. Freeman,1,1843,NY,1843.NY-08.15.BUFF.txt
H. G. Piere,1,1843,NY,1843.NY-08.15.BUFF.txt
J. W. Lewis,1,1843,NY,1843.NY-08.15.BUFF.txt
J. T. Hilton,1,1843,NY,1843.NY-08.15.BUFF.txt
C. Nell,1,1843,NY,1843.NY-08.15.BUFF.txt
J. E. Crawford,1,1843,NY,1843.NY-08.15.BUFF.txt
A. Nigers,1,1843,NY,1843.NY-08.15.BUFF.txt
J. W. C. Pennington,1,1843,NY,1843.NY-08.15.BUFF.txt
J. C. Morel,1,1843,NY,1843.NY-08.15.BUFF.txt
John Lewis,1,1843,NY,1843.NY-08.15.BUFF.txt
J B. Vashon,1,1843,NY,1843.NY-08.15.BUFF.txt
Freeman,1,1843,NY,1843.NY-08.15.BUFF.txt
A. Duncan,1,1843,NY,1843.NY-08.15.BUFF.txt
J. G. M. Britton,1,1843,NY,1843.NY-08.15.BUFF.txt
M. Robinson,1,1843,NY,1843.NY-08.15.BUFF.txt
Alton,1,1843,NY,1843.NY-08.15.BUFF.txt
Banks,1,1843,NY,1843.NY-08.15.BUFF.txt
Francis,1,1843,NY,1843.NY-08.15.BUFF.txt
Beman,3,1843,NY,1843.NY-08.15.BUFF.txt
A. M.,1,1843,NY,1843.NY-08.15.BUFF.txt
J. Roxburg,1,1843,NY,1843.NY-08.15.BUFF.txt
T. Pollock,1,1843,NY,1843.NY-08.15.BUFF.txt
James H. Gloucester,1,1843,NY,1843.NY-08.15.BUFF.txt
P. A. Bell,1,1843,NY,1843.NY-08.15.BUFF.txt
J. W C. Pennington,1,1843,NY,1843.NY-08.15.BUFF.txt
N. Y. ; S. E. Cornish,1,1843,NY,1843.NY-08.15.BUFF.txt
N. J,1,1843,NY,1843.NY-08.15.BUFF.txt
W. P. Mcintosh,1,1843,NY,1843.NY-08.15.BUFF.txt
James H. Fountain,1,1843,NY,1843.NY-08.15.BUFF.txt
Shelby,1,1843,NY,1843.NY-08.15.BUFF.txt
Warren,1,1843,NY,1843.NY-08.15.BUFF.txt
N. Y,1,1843,NY,1843.NY-08.15.BUFF.txt
Ezra R. Johnson,1,1843,NY,1843.NY-08.15.BUFF.txt
N. Gloucester,1,1843,NY,1843.NY-08.15.BUFF.txt
A. H. Yancy,1,1843,NY,1843.NY-08.15.BUFF.txt
H. H. Garnet,9,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Wm. P Mcintyre C.S. Morton,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
J. Wandell,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thompson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
H.H. Garnett,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry H. Garnet,5,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Ulyssis R Videl,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Francis Thompson,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Patrick H. Reason,6,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
N. Y.,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Ralph Francis,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
James Hall,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John Wandell,5,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Peter Hornbeck,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
George W. Gordon,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
James Mccune Smith,6,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Ulyssis B. Videl,5,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Troy,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
James H. Henderson,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
William P. Powell,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Richard Thompson,7,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Clarence P. Seldon,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Francis Simson,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
George B. Moreton,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Stephen Myers,6,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Smith,10,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Myers,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
U. B. Videl,4,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Garnet,4,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Videl,4,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Powell,4,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
W. P. Johnson,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
R. P. G. Wright,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
William P. Johnson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
York La Ture,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Clarence P. Selden,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Ezekiel George,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Samuel Lawyer,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Jacob Brown,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Lewis Washington,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Lewis Jones,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Abram Jackson,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thomas Addison,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry March,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
William Beggett,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Abram Stanley,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry · H. Garnet,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
James Johnson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Richard Livingston,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
L. D. Beckett,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
William Rich,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John Carasaw,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thomas Jefferson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
J. W. Randolph,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
H. Smothers,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Cato Jackson,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Austin White,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Augustus Howard,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John Landon,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
George Mott,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thomas Johnson,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thomas Thompson,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
R. Munay,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Tobias Harklis,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thomas Jackson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John Jackson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
James Jackson,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Moses Wilcox,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Peter Johnson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry Thompson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry Jackson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Peter Wandell,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Albert Brown,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Peter Ofdyke,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John T. Simpson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John Dunbar,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Garret Harris,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry Harris,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Richard Sampson,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
N. Caesar,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
N. Hardy,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Thomas Gray,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
F. Lattin,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Francis Dana,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Henry L. Simpson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
H. M. I. Rogers,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Daniel A. Oliver,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Francis Whitbeck,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Francis Cobus,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Alexander Welch,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
A. James,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Isaac Hornbeck,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
John Tribble,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Caroline Jones,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Constantin,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Peter P. Feler,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Samuel Serrington,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Robert H. Johnson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Simon Jackson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
William Jackson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Nicholas Hemous,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Theodore S. Wright,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Charles B. Ray,3,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Ray,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Powel,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
R. Thompson,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Serrington,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Wm. P. Johnson,4,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
James Mccune,1,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
Wm. P. Powell,2,1844,NY,1844.NY-09.18.SCHE-Minutes.txt
